Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (FBS),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
FBS,Food Balances (2010-),288,Ghana,5072,Stock Variation,S2642,Cloves,2015,2015,1000 t,0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5911,Export quantity,S2642,Cloves,2015,2015,1000 t,0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5301,Domestic supply quantity,S2642,Cloves,2015,2015,1000 t,0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5170,Residuals,S2642,Cloves,2015,2015,1000 t,0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5142,Food,S2642,Cloves,2015,2015,1000 t,0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,645,Food supply quantity (kg/capita/yr),S2642,Cloves,2015,2015,kg/cap,0,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,664,Food supply (kcal/capita/day),S2642,Cloves,2015,2015,kcal/cap/d,0.01,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,661,Food supply (kcal),S2642,Cloves,2015,2015,million Kcal,55.64,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,674,Protein supply quantity (g/capita/day),S2642,Cloves,2015,2015,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,671,Protein supply quantity (t),S2642,Cloves,2015,2015,t,1.25,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,684,Fat supply quantity (g/capita/day),S2642,Cloves,2015,2015,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,681,Fat supply quantity (t),S2642,Cloves,2015,2015,t,2.02,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5611,Import quantity,S2642,Cloves,2016,2016,1000 t,0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5072,Stock Variation,S2642,Cloves,2016,2016,1000 t,0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5301,Domestic supply quantity,S2642,Cloves,2016,2016,1000 t,0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5170,Residuals,S2642,Cloves,2016,2016,1000 t,0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5142,Food,S2642,Cloves,2016,2016,1000 t,0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,645,Food supply quantity (kg/capita/yr),S2642,Cloves,2016,2016,kg/cap,0,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,664,Food supply (kcal/capita/day),S2642,Cloves,2016,2016,kcal/cap/d,0.01,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,661,Food supply (kcal),S2642,Cloves,2016,2016,million Kcal,75.57,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,674,Protein supply quantity (g/capita/day),S2642,Cloves,2016,2016,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,671,Protein supply quantity (t),S2642,Cloves,2016,2016,t,1.7,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,684,Fat supply quantity (g/capita/day),S2642,Cloves,2016,2016,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,681,Fat supply quantity (t),S2642,Cloves,2016,2016,t,2.74,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5611,Import quantity,S2642,Cloves,2017,2017,1000 t,0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5072,Stock Variation,S2642,Cloves,2017,2017,1000 t,0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5911,Export quantity,S2642,Cloves,2017,2017,1000 t,0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5301,Domestic supply quantity,S2642,Cloves,2017,2017,1000 t,0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5170,Residuals,S2642,Cloves,2017,2017,1000 t,0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5142,Food,S2642,Cloves,2017,2017,1000 t,0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,645,Food supply quantity (kg/capita/yr),S2642,Cloves,2017,2017,kg/cap,0,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,664,Food supply (kcal/capita/day),S2642,Cloves,2017,2017,kcal/cap/d,0.02,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,661,Food supply (kcal),S2642,Cloves,2017,2017,million Kcal,239.95,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,674,Protein supply quantity (g/capita/day),S2642,Cloves,2017,2017,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,671,Protein supply quantity (t),S2642,Cloves,2017,2017,t,5.38,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,684,Fat supply quantity (g/capita/day),S2642,Cloves,2017,2017,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,681,Fat supply quantity (t),S2642,Cloves,2017,2017,t,8.69,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5611,Import quantity,S2642,Cloves,2018,2018,1000 t,0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5072,Stock Variation,S2642,Cloves,2018,2018,1000 t,0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5301,Domestic supply quantity,S2642,Cloves,2018,2018,1000 t,0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5170,Residuals,S2642,Cloves,2018,2018,1000 t,0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5142,Food,S2642,Cloves,2018,2018,1000 t,0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,645,Food supply quantity (kg/capita/yr),S2642,Cloves,2018,2018,kg/cap,0,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,664,Food supply (kcal/capita/day),S2642,Cloves,2018,2018,kcal/cap/d,0.03,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,661,Food supply (kcal),S2642,Cloves,2018,2018,million Kcal,302.88,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,674,Protein supply quantity (g/capita/day),S2642,Cloves,2018,2018,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,671,Protein supply quantity (t),S2642,Cloves,2018,2018,t,6.8,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,684,Fat supply quantity (g/capita/day),S2642,Cloves,2018,2018,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,681,Fat supply quantity (t),S2642,Cloves,2018,2018,t,10.97,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5611,Import quantity,S2642,Cloves,2019,2019,1000 t,0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5072,Stock Variation,S2642,Cloves,2019,2019,1000 t,0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5301,Domestic supply quantity,S2642,Cloves,2019,2019,1000 t,0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5170,Residuals,S2642,Cloves,2019,2019,1000 t,0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5142,Food,S2642,Cloves,2019,2019,1000 t,0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,645,Food supply quantity (kg/capita/yr),S2642,Cloves,2019,2019,kg/cap,0.01,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,664,Food supply (kcal/capita/day),S2642,Cloves,2019,2019,kcal/cap/d,0.04,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,661,Food supply (kcal),S2642,Cloves,2019,2019,million Kcal,430.54,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,674,Protein supply quantity (g/capita/day),S2642,Cloves,2019,2019,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,671,Protein supply quantity (t),S2642,Cloves,2019,2019,t,9.66,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,684,Fat supply quantity (g/capita/day),S2642,Cloves,2019,2019,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,681,Fat supply quantity (t),S2642,Cloves,2019,2019,t,15.59,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5611,Import quantity,S2642,Cloves,2020,2020,1000 t,1,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5072,Stock Variation,S2642,Cloves,2020,2020,1000 t,0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5911,Export quantity,S2642,Cloves,2020,2020,1000 t,0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5301,Domestic supply quantity,S2642,Cloves,2020,2020,1000 t,1,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5170,Residuals,S2642,Cloves,2020,2020,1000 t,0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5142,Food,S2642,Cloves,2020,2020,1000 t,1,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,645,Food supply quantity (kg/capita/yr),S2642,Cloves,2020,2020,kg/cap,0.03,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,664,Food supply (kcal/capita/day),S2642,Cloves,2020,2020,kcal/cap/d,0.18,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,661,Food supply (kcal),S2642,Cloves,2020,2020,million Kcal,2053.07,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,674,Protein supply quantity (g/capita/day),S2642,Cloves,2020,2020,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,671,Protein supply quantity (t),S2642,Cloves,2020,2020,t,46.07,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,684,Fat supply quantity (g/capita/day),S2642,Cloves,2020,2020,g/cap/d,0.01,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,681,Fat supply quantity (t),S2642,Cloves,2020,2020,t,74.36,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5611,Import quantity,S2642,Cloves,2021,2021,1000 t,0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5072,Stock Variation,S2642,Cloves,2021,2021,1000 t,0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5911,Export quantity,S2642,Cloves,2021,2021,1000 t,0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5301,Domestic supply quantity,S2642,Cloves,2021,2021,1000 t,0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5170,Residuals,S2642,Cloves,2021,2021,1000 t,0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5142,Food,S2642,Cloves,2021,2021,1000 t,0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,645,Food supply quantity (kg/capita/yr),S2642,Cloves,2021,2021,kg/cap,0.01,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,664,Food supply (kcal/capita/day),S2642,Cloves,2021,2021,kcal/cap/d,0.08,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,661,Food supply (kcal),S2642,Cloves,2021,2021,million Kcal,997.13,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,674,Protein supply quantity (g/capita/day),S2642,Cloves,2021,2021,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,671,Protein supply quantity (t),S2642,Cloves,2021,2021,t,22.38,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,684,Fat supply quantity (g/capita/day),S2642,Cloves,2021,2021,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,681,Fat supply quantity (t),S2642,Cloves,2021,2021,t,36.12,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5611,Import quantity,S2642,Cloves,2022,2022,1000 t,1,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5072,Stock Variation,S2642,Cloves,2022,2022,1000 t,0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5911,Export quantity,S2642,Cloves,2022,2022,1000 t,0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5301,Domestic supply quantity,S2642,Cloves,2022,2022,1000 t,1,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5170,Residuals,S2642,Cloves,2022,2022,1000 t,0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5142,Food,S2642,Cloves,2022,2022,1000 t,1,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,645,Food supply quantity (kg/capita/yr),S2642,Cloves,2022,2022,kg/cap,0.02,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,664,Food supply (kcal/capita/day),S2642,Cloves,2022,2022,kcal/cap/d,0.13,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,661,Food supply (kcal),S2642,Cloves,2022,2022,million Kcal,1587.13,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,674,Protein supply quantity (g/capita/day),S2642,Cloves,2022,2022,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,671,Protein supply quantity (t),S2642,Cloves,2022,2022,t,35.62,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,684,Fat supply quantity (g/capita/day),S2642,Cloves,2022,2022,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,681,Fat supply quantity (t),S2642,Cloves,2022,2022,t,57.49,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5611,Import quantity,S2642,Cloves,2023,2023,1000 t,0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5072,Stock Variation,S2642,Cloves,2023,2023,1000 t,0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5911,Export quantity,S2642,Cloves,2023,2023,1000 t,0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5301,Domestic supply quantity,S2642,Cloves,2023,2023,1000 t,0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5170,Residuals,S2642,Cloves,2023,2023,1000 t,0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5142,Food,S2642,Cloves,2023,2023,1000 t,0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,645,Food supply quantity (kg/capita/yr),S2642,Cloves,2023,2023,kg/cap,0,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,664,Food supply (kcal/capita/day),S2642,Cloves,2023,2023,kcal/cap/d,0.02,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,661,Food supply (kcal),S2642,Cloves,2023,2023,million Kcal,276.26,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,674,Protein supply quantity (g/capita/day),S2642,Cloves,2023,2023,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,671,Protein supply quantity (t),S2642,Cloves,2023,2023,t,6.2,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,684,Fat supply quantity (g/capita/day),S2642,Cloves,2023,2023,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,681,Fat supply quantity (t),S2642,Cloves,2023,2023,t,10.01,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5511,Production,S2645,"Spices, Other",2010,2010,1000 t,0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5611,Import quantity,S2645,"Spices, Other",2010,2010,1000 t,1,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5072,Stock Variation,S2645,"Spices, Other",2010,2010,1000 t,0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5911,Export quantity,S2645,"Spices, Other",2010,2010,1000 t,0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5301,Domestic supply quantity,S2645,"Spices, Other",2010,2010,1000 t,1,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5170,Residuals,S2645,"Spices, Other",2010,2010,1000 t,0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5142,Food,S2645,"Spices, Other",2010,2010,1000 t,1,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,645,Food supply quantity (kg/capita/yr),S2645,"Spices, Other",2010,2010,kg/cap,0.05,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,664,Food supply (kcal/capita/day),S2645,"Spices, Other",2010,2010,kcal/cap/d,0.4,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,661,Food supply (kcal),S2645,"Spices, Other",2010,2010,million Kcal,3752.91,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,674,Protein supply quantity (g/capita/day),S2645,"Spices, Other",2010,2010,g/cap/d,0.01,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,671,Protein supply quantity (t),S2645,"Spices, Other",2010,2010,t,125.56,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,684,Fat supply quantity (g/capita/day),S2645,"Spices, Other",2010,2010,g/cap/d,0.01,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,681,Fat supply quantity (t),S2645,"Spices, Other",2010,2010,t,119.06,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5511,Production,S2645,"Spices, Other",2011,2011,1000 t,0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5611,Import quantity,S2645,"Spices, Other",2011,2011,1000 t,1,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5072,Stock Variation,S2645,"Spices, Other",2011,2011,1000 t,0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5911,Export quantity,S2645,"Spices, Other",2011,2011,1000 t,0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5301,Domestic supply quantity,S2645,"Spices, Other",2011,2011,1000 t,1,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5170,Residuals,S2645,"Spices, Other",2011,2011,1000 t,0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5142,Food,S2645,"Spices, Other",2011,2011,1000 t,1,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,645,Food supply quantity (kg/capita/yr),S2645,"Spices, Other",2011,2011,kg/cap,0.05,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,664,Food supply (kcal/capita/day),S2645,"Spices, Other",2011,2011,kcal/cap/d,0.43,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,661,Food supply (kcal),S2645,"Spices, Other",2011,2011,million Kcal,4074.66,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,674,Protein supply quantity (g/capita/day),S2645,"Spices, Other",2011,2011,g/cap/d,0.01,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,671,Protein supply quantity (t),S2645,"Spices, Other",2011,2011,t,136.12,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,684,Fat supply quantity (g/capita/day),S2645,"Spices, Other",2011,2011,g/cap/d,0.01,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,681,Fat supply quantity (t),S2645,"Spices, Other",2011,2011,t,129.11,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5511,Production,S2645,"Spices, Other",2012,2012,1000 t,0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5611,Import quantity,S2645,"Spices, Other",2012,2012,1000 t,2,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5072,Stock Variation,S2645,"Spices, Other",2012,2012,1000 t,0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5911,Export quantity,S2645,"Spices, Other",2012,2012,1000 t,0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5301,Domestic supply quantity,S2645,"Spices, Other",2012,2012,1000 t,2,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5170,Residuals,S2645,"Spices, Other",2012,2012,1000 t,0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5142,Food,S2645,"Spices, Other",2012,2012,1000 t,2,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,645,Food supply quantity (kg/capita/yr),S2645,"Spices, Other",2012,2012,kg/cap,0.06,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,664,Food supply (kcal/capita/day),S2645,"Spices, Other",2012,2012,kcal/cap/d,0.49,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,661,Food supply (kcal),S2645,"Spices, Other",2012,2012,million Kcal,4807.11,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,674,Protein supply quantity (g/capita/day),S2645,"Spices, Other",2012,2012,g/cap/d,0.02,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,671,Protein supply quantity (t),S2645,"Spices, Other",2012,2012,t,163.22,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,684,Fat supply quantity (g/capita/day),S2645,"Spices, Other",2012,2012,g/cap/d,0.02,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,681,Fat supply quantity (t),S2645,"Spices, Other",2012,2012,t,151.35,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5511,Production,S2645,"Spices, Other",2013,2013,1000 t,0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5611,Import quantity,S2645,"Spices, Other",2013,2013,1000 t,2,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5072,Stock Variation,S2645,"Spices, Other",2013,2013,1000 t,0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5911,Export quantity,S2645,"Spices, Other",2013,2013,1000 t,0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5301,Domestic supply quantity,S2645,"Spices, Other",2013,2013,1000 t,1,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5170,Residuals,S2645,"Spices, Other",2013,2013,1000 t,0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5142,Food,S2645,"Spices, Other",2013,2013,1000 t,1,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,645,Food supply quantity (kg/capita/yr),S2645,"Spices, Other",2013,2013,kg/cap,0.05,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,664,Food supply (kcal/capita/day),S2645,"Spices, Other",2013,2013,kcal/cap/d,0.44,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,661,Food supply (kcal),S2645,"Spices, Other",2013,2013,million Kcal,4419.93,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,674,Protein supply quantity (g/capita/day),S2645,"Spices, Other",2013,2013,g/cap/d,0.01,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,671,Protein supply quantity (t),S2645,"Spices, Other",2013,2013,t,147.57,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,684,Fat supply quantity (g/capita/day),S2645,"Spices, Other",2013,2013,g/cap/d,0.01,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,681,Fat supply quantity (t),S2645,"Spices, Other",2013,2013,t,142.94,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5511,Production,S2645,"Spices, Other",2014,2014,1000 t,0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5611,Import quantity,S2645,"Spices, Other",2014,2014,1000 t,0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5072,Stock Variation,S2645,"Spices, Other",2014,2014,1000 t,0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5911,Export quantity,S2645,"Spices, Other",2014,2014,1000 t,0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5301,Domestic supply quantity,S2645,"Spices, Other",2014,2014,1000 t,0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5170,Residuals,S2645,"Spices, Other",2014,2014,1000 t,0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5142,Food,S2645,"Spices, Other",2014,2014,1000 t,0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,645,Food supply quantity (kg/capita/yr),S2645,"Spices, Other",2014,2014,kg/cap,0.01,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,664,Food supply (kcal/capita/day),S2645,"Spices, Other",2014,2014,kcal/cap/d,0.1,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,661,Food supply (kcal),S2645,"Spices, Other",2014,2014,million Kcal,1007.99,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,674,Protein supply quantity (g/capita/day),S2645,"Spices, Other",2014,2014,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,671,Protein supply quantity (t),S2645,"Spices, Other",2014,2014,t,20.02,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,684,Fat supply quantity (g/capita/day),S2645,"Spices, Other",2014,2014,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,681,Fat supply quantity (t),S2645,"Spices, Other",2014,2014,t,48.24,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5511,Production,S2645,"Spices, Other",2015,2015,1000 t,0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5611,Import quantity,S2645,"Spices, Other",2015,2015,1000 t,1,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5072,Stock Variation,S2645,"Spices, Other",2015,2015,1000 t,0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5911,Export quantity,S2645,"Spices, Other",2015,2015,1000 t,0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5301,Domestic supply quantity,S2645,"Spices, Other",2015,2015,1000 t,0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5170,Residuals,S2645,"Spices, Other",2015,2015,1000 t,0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5142,Food,S2645,"Spices, Other",2015,2015,1000 t,0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,645,Food supply quantity (kg/capita/yr),S2645,"Spices, Other",2015,2015,kg/cap,0.01,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,664,Food supply (kcal/capita/day),S2645,"Spices, Other",2015,2015,kcal/cap/d,0.13,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,661,Food supply (kcal),S2645,"Spices, Other",2015,2015,million Kcal,1395.93,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,674,Protein supply quantity (g/capita/day),S2645,"Spices, Other",2015,2015,g/cap/d,0,E,Estimated value,
